,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,house_age,city_rank
14580,2015,242000,3,2.25,1690,7292,1.0,0,0,3,7,1985,0,98003,30,24.0
14581,2015,352500,3,1.5,1470,17577,1.0,0,0,5,7,1967,0,98059,48,19.0
14582,2014,239950,4,1.0,1460,6000,1.0,0,0,4,7,1941,0,98178,73,10.0
14583,2014,998000,4,2.5,3030,6820,2.0,0,0,3,9,1947,2000,98105,67,10.0
14584,2015,515000,3,1.75,1190,4500,1.0,0,0,3,6,1922,2012,98116,93,10.0
14585,2015,590000,5,1.0,1840,6710,1.5,0,0,3,7,1920,0,98126,95,10.0
14586,2015,1160000,4,3.75,3560,13959,2.0,0,0,4,9,1972,0,98040,43,2.0
14587,2014,289000,3,1.75,1580,9750,1.0,0,0,5,7,1954,0,98148,60,10.0
14588,2015,424000,3,1.5,1230,7200,1.0,0,0,3,7,1953,0,98125,62,10.0
14589,2014,199000,4,2.0,1440,9477,1.0,0,0,3,5,1943,0,98056,71,19.0
14590,2014,730000,4,3.5,4420,7902,2.0,0,0,3,10,2004,0,98065,10,11.0
14591,2014,244000,3,1.0,910,5250,1.0,0,0,4,6,1971,0,98166,43,10.0
14592,2014,240000,2,1.0,670,10920,1.0,0,0,3,6,1942,0,98146,72,10.0
14593,2015,797000,4,2.75,2650,8610,2.0,0,0,3,8,1959,2007,98008,56,3.0
14594,2014,350000,4,2.25,2220,6953,2.0,0,0,4,8,1999,0,98038,15,20.0
14595,2014,415000,3,1.75,1640,6435,1.0,0,0,3,7,1972,0,98034,42,6.0
14596,2015,378510,2,1.0,770,5185,1.0,0,0,3,7,1947,0,98126,68,10.0
14597,2014,1200000,4,3.5,3960,6654,2.0,0,0,3,10,2006,0,98199,8,10.0
14598,2014,379900,2,1.5,1140,7620,1.0,0,0,4,6,1925,0,98106,89,10.0
14599,2014,620000,3,2.5,2480,9041,2.0,0,0,3,7,2004,0,98053,10,5.0
14600,2014,524500,3,1.5,1580,3172,1.0,0,0,4,8,1946,0,98117,68,10.0
14601,2014,270000,4,2.75,1990,7252,1.0,0,0,3,7,1999,0,98002,15,23.0
14602,2014,236000,4,2.25,1830,9485,1.0,0,0,4,7,1989,0,98023,25,24.0
14603,2014,308500,2,2.0,840,14564,1.5,0,0,5,6,1942,0,98106,72,10.0
14604,2014,989900,5,2.25,3320,11350,1.0,0,0,5,8,1963,0,98040,51,2.0
14605,2014,299000,4,2.25,2050,26000,2.0,0,0,4,8,1977,0,98042,37,22.0
14606,2014,295000,2,1.75,1560,43748,2.0,0,0,3,8,1967,2000,98065,47,11.0
14607,2014,110000,2,1.0,800,15000,1.0,0,0,3,6,1927,0,98168,87,10.0
14608,2014,295950,2,1.0,1190,6200,1.0,0,0,3,7,1948,0,98133,66,10.0
14609,2014,270000,3,1.75,1300,4127,1.0,0,0,4,6,1918,1953,98106,96,10.0
14610,2014,712000,4,2.5,3400,247421,2.0,0,0,3,9,2001,0,98010,13,18.0
14611,2015,475000,2,1.5,1170,1250,3.0,0,0,3,8,2000,0,98107,15,10.0
14612,2015,410000,4,2.5,2510,5258,2.0,0,0,3,7,2001,0,98056,14,19.0
14613,2015,588000,4,2.25,2510,19550,1.0,0,0,4,9,1977,0,98034,38,6.0
14614,2014,420000,3,2.5,2390,3903,2.0,0,0,3,8,2006,0,98072,8,7.0
14615,2015,355000,4,2.25,2200,3404,2.0,0,0,3,8,2005,0,98038,10,20.0
14616,2014,446000,2,1.0,2550,21675,1.0,0,1,4,7,1958,0,98198,56,10.0
14617,2014,765000,4,2.25,2560,12100,1.0,0,0,4,8,1976,0,98052,38,5.0
14618,2014,967500,3,3.75,3250,5797,2.0,0,2,4,8,1951,0,98199,63,10.0
14619,2014,381000,2,2.0,1340,4447,1.0,0,0,3,8,2004,0,98053,10,5.0
14620,2015,490000,3,2.25,2840,107157,2.0,0,0,4,9,1983,0,98092,32,23.0
14621,2014,716000,4,2.25,2480,9780,1.0,0,0,4,8,1975,0,98052,39,5.0
14622,2015,605000,5,3.5,3060,8862,2.0,0,0,3,8,1989,0,98056,26,19.0
14623,2014,312200,4,2.5,2910,8596,2.0,0,0,3,8,2004,0,98003,10,24.0
14624,2014,327000,4,1.0,1900,9000,1.0,0,0,4,7,1948,0,98166,66,10.0
14625,2014,229950,4,1.75,1300,21000,1.0,0,0,4,7,1969,0,98001,45,23.0
14626,2014,160000,3,1.5,1480,7000,1.0,0,0,3,7,1980,0,98023,34,24.0
14627,2014,255000,3,1.0,1250,9472,1.0,0,0,4,6,1972,0,98059,42,19.0
14628,2014,530000,4,2.5,2000,4700,1.5,0,0,4,7,1944,0,98117,70,10.0
14629,2014,239000,3,1.5,1330,6540,1.0,0,0,3,7,1971,0,98188,43,10.0
14630,2015,285000,3,2.25,1840,6214,1.0,0,0,4,7,1983,0,98031,32,22.0
14631,2014,537000,4,2.0,1560,7104,1.5,0,0,3,7,1945,0,98105,69,10.0
14632,2014,530000,3,2.5,3150,21893,2.0,0,0,3,9,2006,0,98014,8,15.0
14633,2014,213675,3,2.25,1560,6013,2.0,0,0,3,7,1990,0,98023,24,24.0
14634,2014,530000,5,2.5,2910,9636,1.0,0,0,4,7,1964,0,98008,50,3.0
14635,2015,780000,3,2.5,2940,15875,2.0,0,0,3,10,1994,0,98075,21,4.0
14636,2014,390000,3,1.0,950,3621,1.0,0,0,4,6,1947,0,98144,67,10.0
14637,2014,450000,2,1.0,1200,4000,1.0,0,0,3,7,1940,0,98126,74,10.0
14638,2015,420000,2,1.0,1000,5375,1.0,0,0,3,7,1953,0,98118,62,10.0
14639,2015,550000,3,2.0,1490,3880,1.0,0,0,3,7,1959,0,98107,56,10.0
14640,2015,110000,2,1.0,600,6120,1.0,0,0,3,5,1943,0,98168,72,10.0
14641,2014,700000,2,1.75,2320,5500,1.5,0,2,3,8,1925,2000,98144,89,10.0
14642,2015,807500,4,2.5,3190,24170,2.0,0,0,3,10,2002,0,98074,13,4.0
14643,2014,179000,2,1.0,990,8760,1.0,0,0,3,7,1977,0,98003,37,24.0
14644,2014,1610000,4,2.75,5470,18200,2.0,1,4,3,11,1992,0,98118,22,10.0
14645,2015,655000,4,2.75,2890,46609,2.0,0,0,4,9,1981,0,98077,34,7.0
14646,2015,472500,3,2.0,1790,6800,1.0,0,0,4,7,1964,0,98133,51,10.0
14647,2014,299000,4,2.5,2350,6958,2.0,0,0,3,9,1998,0,98092,16,23.0
14648,2014,740000,4,2.5,3430,10157,2.0,0,0,3,10,2000,0,98034,14,6.0
14649,2014,860000,3,1.75,2600,15064,1.0,0,0,4,8,1967,0,98004,47,3.0
14650,2014,620000,4,3.0,2130,6325,1.0,0,0,5,7,1948,0,98116,66,10.0
14651,2014,410000,3,1.75,1660,5987,1.0,0,0,3,7,1982,0,98146,32,10.0
14652,2015,343000,5,3.5,2473,9282,2.0,0,1,5,7,1963,0,98198,52,10.0
14653,2014,465000,2,2.75,1430,1425,2.0,0,0,3,7,2006,0,98112,8,10.0
14654,2015,273950,3,2.25,1570,3109,2.0,0,0,3,8,2002,0,98092,13,23.0
14655,2014,825000,2,1.0,1240,42247,1.0,0,1,4,7,1915,0,98056,99,19.0
14656,2015,255000,3,2.5,1720,6200,2.0,0,0,3,7,2014,0,98022,1,21.0
14657,2014,250000,3,2.0,1140,11161,1.0,0,0,4,7,1998,0,98022,16,21.0
14658,2014,635000,4,3.25,2690,7200,2.0,0,3,3,9,1978,0,98155,36,10.0
14659,2014,240000,3,1.75,1520,9600,1.0,0,0,3,8,1966,0,98023,48,24.0
14660,2015,670000,4,2.25,2040,7031,2.0,0,0,3,8,2012,0,98033,3,6.0
14661,2014,713414,3,2.5,2830,6000,1.0,0,3,3,9,1954,0,98126,60,10.0
14662,2015,245000,3,1.5,1340,7391,1.0,0,0,4,7,1966,0,98198,49,10.0
14663,2014,600000,4,2.5,2520,10850,1.0,0,0,4,8,1968,0,98155,46,10.0
14664,2014,270000,3,2.5,1660,5550,2.0,0,0,3,7,2002,0,98198,12,10.0
14665,2014,190000,2,1.0,880,6900,1.0,0,0,3,6,1943,0,98056,71,19.0
14666,2014,435000,3,2.0,980,5000,1.0,0,0,3,6,1940,0,98144,74,10.0
14667,2014,560000,4,1.0,1360,5814,1.5,0,0,2,6,1900,0,98122,114,10.0
14668,2014,998000,3,3.75,3710,34412,2.0,0,0,3,10,1978,0,98075,36,4.0
14669,2014,725000,3,1.0,940,8377,1.0,0,0,4,7,1952,0,98004,62,3.0
14670,2014,210000,2,1.0,970,8874,1.0,0,0,3,7,1968,0,98056,46,19.0
14671,2014,513000,3,2.25,1500,1312,3.0,0,0,3,8,2007,0,98103,7,10.0
14672,2014,290000,5,2.5,2780,9652,1.0,0,0,4,8,1967,0,98001,47,23.0
14673,2014,1260000,3,2.5,3110,9930,1.0,0,1,3,8,1954,0,98039,60,1.0
14674,2014,330000,3,2.25,1860,11227,2.0,0,0,3,7,1995,0,98038,19,20.0
14675,2014,189000,3,1.0,1010,7560,1.0,0,0,3,6,1958,0,98058,56,19.0
14676,2015,907500,3,2.25,2850,6281,2.0,0,2,4,7,1947,0,98115,68,10.0
14677,2014,410000,3,2.25,2280,200811,1.0,0,0,3,7,1978,0,98014,36,15.0
14678,2015,1050000,4,3.0,3080,10757,2.0,0,3,5,8,1961,0,98006,54,3.0
14679,2014,622100,4,2.5,2280,14290,1.5,0,0,4,7,1942,0,98125,72,10.0
14680,2014,250000,3,1.5,2030,14400,1.0,0,0,4,7,1969,0,98001,45,23.0
14681,2014,1180000,4,3.0,2570,4000,2.0,0,0,3,8,1909,2014,98115,105,10.0
14682,2015,925000,3,2.75,3640,10300,1.0,0,0,4,9,1979,0,98006,36,3.0
14683,2015,554000,3,2.0,1760,4046,1.0,0,0,3,7,1931,0,98117,84,10.0
14684,2014,545000,3,2.5,2760,17377,2.0,0,0,3,9,2002,0,98056,12,19.0
14685,2014,660000,3,2.5,2650,11250,2.0,0,0,3,9,2005,0,98155,9,10.0
14686,2015,1900000,5,4.5,5160,44315,2.0,0,0,3,12,1996,0,98005,19,3.0
14687,2014,260000,4,2.0,1480,8625,1.0,0,0,4,7,1974,0,98055,40,19.0
14688,2014,219900,3,1.0,860,6664,1.0,0,0,3,6,1944,0,98178,70,10.0
14689,2015,373500,4,2.5,2610,4978,2.0,0,0,3,8,2004,0,98038,11,20.0
14690,2014,380000,2,1.0,1470,81021,1.0,0,0,4,6,1949,0,98027,65,8.0
14691,2014,1060000,4,2.5,4570,16015,2.0,0,2,3,11,1990,0,98074,24,4.0
14692,2015,2600000,3,3.0,3410,16015,2.0,1,4,4,10,1973,0,98040,42,2.0
14693,2014,450000,3,2.25,1760,10013,2.0,0,0,4,8,1983,0,98056,31,19.0
14694,2014,379950,3,1.75,2040,12065,1.0,0,0,3,8,1987,0,98038,27,20.0
14695,2014,834800,3,3.5,3470,4171,3.0,0,0,3,9,2008,0,98034,6,6.0
14696,2014,365000,2,1.0,680,4800,1.0,0,0,3,6,1917,0,98122,97,10.0
14697,2014,465000,2,2.0,1494,19271,2.0,1,4,3,7,1943,1997,98070,71,13.0
14698,2014,452000,3,1.5,1250,4000,1.0,0,0,3,7,1955,0,98117,59,10.0
14699,2015,840000,3,3.0,3570,6250,2.0,0,2,3,10,1985,0,98116,30,10.0
14700,2014,465000,4,2.0,2000,6250,1.5,0,0,3,7,1930,0,98136,84,10.0
14701,2015,295000,3,2.5,2030,4867,2.0,0,0,3,7,2003,0,98042,12,22.0
14702,2015,396000,3,1.0,1390,6160,1.0,0,0,4,7,1949,0,98133,66,10.0
14703,2015,397000,2,1.0,1030,12350,1.5,0,0,3,7,1942,0,98115,73,10.0
14704,2014,240000,3,1.0,1280,9000,1.5,0,0,4,6,1954,0,98146,60,10.0
14705,2015,300523,3,2.5,2370,6840,2.0,0,0,3,9,1987,0,98119,28,10.0
14706,2014,215500,3,2.0,1380,9000,2.0,0,0,2,7,1946,1982,98001,68,23.0
14707,2014,552500,5,3.0,2320,7229,1.0,0,0,4,8,1986,0,98052,28,5.0
14708,2014,375000,5,1.5,2050,9360,1.0,0,0,3,7,1968,0,98055,46,19.0
14709,2014,160000,3,1.0,1210,103237,1.0,0,0,2,6,1918,1960,98070,96,13.0
14710,2014,1070000,4,2.5,3270,35445,2.0,0,0,3,11,1989,0,98006,25,3.0
14711,2014,952000,3,2.5,2450,4400,2.0,0,0,4,9,1922,0,98102,92,10.0
14712,2014,523460,5,1.75,1890,5000,1.5,0,0,3,7,1906,0,98107,108,10.0
14713,2014,305950,4,2.5,2007,4968,2.0,0,0,3,9,2009,0,98092,5,23.0
14714,2015,220000,3,2.5,1430,9044,2.0,0,0,3,7,1991,0,98022,24,21.0
14715,2015,289000,2,1.75,2056,52333,1.0,0,0,4,7,1980,0,98001,35,23.0
14716,2015,648000,5,2.5,2210,10772,1.0,0,2,3,9,1964,0,98155,51,10.0
14717,2015,825000,5,1.75,2330,6000,1.5,0,0,3,8,1937,0,98199,78,10.0
14718,2014,400000,4,2.0,2070,10800,2.0,0,0,3,7,1982,0,98011,32,12.0
14719,2014,420000,2,2.5,1480,1369,3.0,0,0,3,7,2009,0,98052,5,5.0
14720,2015,389000,2,1.75,1160,4848,2.0,0,1,4,7,1949,0,98118,66,10.0
14721,2014,865000,4,2.5,2520,4950,2.0,0,0,3,8,1906,2002,98117,108,10.0
14722,2014,345000,2,1.0,1770,16660,1.0,0,3,3,8,1957,0,98023,57,24.0
14723,2015,700000,3,2.5,3110,123710,2.0,0,0,3,8,1995,0,98038,20,20.0
14724,2015,550000,3,2.5,1680,10455,2.0,0,0,3,8,1982,0,98052,33,5.0
14725,2014,201500,3,1.0,1320,5000,1.5,0,0,3,7,1912,0,98116,102,10.0
14726,2014,327000,3,2.5,1810,7350,1.0,0,0,3,8,1984,0,98058,30,19.0
14727,2014,540000,1,1.0,1140,6700,1.5,0,0,3,7,1920,0,98103,94,10.0
14728,2014,805000,5,2.5,4600,19831,1.0,0,3,3,9,1956,2015,98177,58,10.0
14729,2014,521000,3,2.0,1840,6000,1.0,0,0,4,6,1908,1944,98136,106,10.0
14730,2014,375000,3,1.5,2000,7294,1.0,0,0,3,7,1965,0,98118,49,10.0
14731,2015,235000,3,1.75,1480,6592,1.0,0,0,4,7,1978,0,98023,37,24.0
14732,2014,240000,4,2.5,2040,11841,2.0,0,0,3,7,1994,0,98042,20,22.0
14733,2014,575000,4,2.25,2060,12155,1.0,0,0,4,8,1968,0,98008,46,3.0
14734,2014,1520000,6,3.5,3720,11690,2.0,0,0,3,10,2003,0,98040,11,2.0
14735,2014,394500,4,2.5,3002,6042,2.0,0,0,3,8,2004,0,98055,10,19.0
14736,2014,174950,3,1.0,1060,5200,1.0,0,0,5,6,1970,0,98042,44,22.0
14737,2014,383000,4,2.0,1830,21183,1.0,0,0,4,7,1966,0,98059,48,19.0
14738,2014,249950,3,2.0,1550,15040,1.0,0,0,4,6,1958,0,98059,56,19.0
14739,2015,431000,3,2.5,1690,2752,2.0,0,0,3,8,1979,0,98052,36,5.0
14740,2014,459900,3,1.75,2580,11000,1.0,0,0,4,7,1951,0,98006,63,3.0
14741,2014,475000,5,2.5,2510,8050,1.0,0,0,4,7,1977,0,98034,37,6.0
14742,2014,605000,3,2.25,1290,2500,2.0,0,0,4,8,1987,0,98112,27,10.0
14743,2015,234950,4,2.0,1450,7560,1.0,0,0,3,7,1967,0,98001,48,23.0
14744,2014,419000,4,2.5,2690,7947,2.0,0,0,3,8,1993,0,98058,21,19.0
14745,2014,910000,4,3.25,3340,10890,1.5,0,0,3,9,1963,2000,98052,51,5.0
14746,2014,392000,4,2.5,2600,8921,2.0,0,0,3,8,1991,0,98058,23,19.0
14747,2014,915000,3,2.5,3140,9808,2.0,0,0,3,9,2001,0,98052,13,5.0
14748,2014,630000,3,3.25,3800,13995,2.0,0,3,3,9,1983,0,98011,31,12.0
14749,2014,416100,4,1.75,2320,5490,1.0,0,3,3,8,1956,0,98178,58,10.0
14750,2014,285000,4,2.5,2360,7350,1.0,0,0,4,7,1965,0,98001,49,23.0
14751,2015,353000,4,1.5,1100,9600,1.0,0,0,4,6,1960,0,98033,55,6.0
14752,2014,297950,3,2.0,1390,5127,1.0,0,0,3,8,1990,0,98055,24,19.0
14753,2014,750000,2,2.0,2180,21392,2.0,0,0,3,8,1934,1979,98034,80,6.0
14754,2015,525000,3,3.0,1730,1074,3.5,0,0,3,8,2006,0,98107,9,10.0
14755,2014,495000,5,1.75,2760,18112,1.0,0,0,3,8,1968,0,98155,46,10.0
14756,2014,710000,3,1.75,2430,11448,1.0,0,1,5,7,1949,0,98117,65,10.0
14757,2014,310000,3,2.0,2010,12950,1.0,0,0,3,8,1953,0,98034,61,6.0
14758,2014,205000,5,1.75,1730,5200,1.0,0,0,4,7,1978,0,98042,36,22.0
14759,2015,530000,3,3.0,2450,211266,1.5,0,3,3,8,2004,0,98022,11,21.0
14760,2014,725000,4,2.5,3300,28433,2.0,0,0,3,9,1998,0,98059,16,19.0
14761,2014,195000,2,1.0,720,9520,1.0,0,0,4,6,1947,0,98155,67,10.0
14762,2014,401000,3,2.0,1240,11172,1.0,0,0,3,7,1984,0,98074,30,4.0
14763,2014,1030000,5,2.5,3050,8200,1.0,0,4,4,8,1962,0,98006,52,3.0
14764,2015,251000,3,1.5,1590,21600,1.5,0,0,4,7,1971,0,98022,44,21.0
14765,2014,667500,3,2.0,2040,4841,1.0,0,0,4,7,1949,0,98115,65,10.0
14766,2014,300000,4,2.5,1840,5550,2.0,0,0,3,8,2004,0,98031,10,22.0
14767,2014,610000,4,2.25,1960,9021,2.0,0,0,4,8,1973,0,98052,41,5.0
14768,2014,1040000,4,5.0,4110,43560,2.0,0,0,4,11,1978,0,98005,36,3.0
14769,2014,430000,3,2.25,1830,19965,1.0,0,0,3,8,1976,0,98072,38,7.0
14770,2015,455000,2,1.0,1330,92782,1.0,0,0,2,6,1950,0,98014,65,15.0
14771,2014,600000,5,2.0,2190,9072,1.0,0,0,5,7,1965,0,98052,49,5.0
14772,2015,638000,3,3.25,1720,1587,2.5,0,2,3,9,2004,0,98122,11,10.0
14773,2014,561000,3,1.75,1710,5000,1.0,0,0,4,7,1918,0,98136,96,10.0
14774,2014,625000,3,2.5,2180,5000,1.0,0,0,4,8,1977,0,98116,37,10.0
14775,2015,263950,3,1.75,1700,11613,1.0,0,0,5,7,1977,0,98092,38,23.0
14776,2014,740000,3,2.5,2960,9350,2.0,0,2,4,9,1978,0,98008,36,3.0
14777,2014,234999,3,1.0,1330,8912,1.0,0,0,3,6,1948,0,98188,66,10.0
14778,2015,380000,4,2.5,1940,3200,2.0,0,0,3,8,2004,0,98058,11,19.0
14779,2014,329500,3,2.25,1500,9656,1.0,0,0,3,7,1989,0,98019,25,17.0
14780,2014,464950,4,2.5,2230,64438,1.0,0,0,4,7,1978,0,98027,36,8.0
14781,2015,500000,3,2.25,1700,9008,1.0,0,0,3,8,1985,0,98125,30,10.0
14782,2014,415000,4,1.5,1840,11367,1.5,0,0,4,7,1950,0,98177,64,10.0
14783,2014,437500,3,2.25,2100,205603,2.0,0,0,3,8,1983,0,98070,31,13.0
14784,2014,599000,7,2.5,2580,5750,1.0,0,0,4,7,1901,0,98122,113,10.0
14785,2014,367000,4,2.5,2350,8182,2.0,0,0,3,8,1997,0,98042,17,22.0
14786,2015,530000,2,1.0,760,3000,1.0,0,0,3,6,1922,0,98107,93,10.0
14787,2014,989000,5,3.5,3280,4000,2.0,0,0,3,9,2003,0,98117,11,10.0
14788,2014,462600,3,2.0,1320,4000,1.0,0,0,4,6,1940,0,98118,74,10.0
14789,2015,875000,3,2.5,1690,10592,1.0,0,0,3,8,1973,2009,98040,42,2.0
14790,2014,335000,3,2.25,2060,47318,1.0,0,2,4,8,1976,0,98001,38,23.0
14791,2014,393000,4,2.0,1450,5456,1.0,0,0,5,7,1951,0,98108,63,10.0
14792,2014,1340000,4,3.0,2760,4905,2.0,0,1,4,9,1938,0,98105,76,10.0
14793,2015,590000,3,2.5,2830,5788,2.0,0,0,3,9,2001,0,98028,14,14.0
14794,2015,671000,4,2.75,1890,1475,2.0,0,0,3,9,2015,0,98199,0,10.0
14795,2014,925000,3,3.25,2610,4500,1.5,0,0,4,9,1909,0,98103,105,10.0
14796,2014,245000,3,2.25,1900,7250,1.0,0,0,3,7,1967,0,98146,47,10.0
14797,2015,392500,3,1.0,930,6572,1.0,0,0,3,7,1952,0,98115,63,10.0
14798,2014,505000,4,2.0,2730,12000,1.0,0,0,4,8,1998,0,98155,16,10.0
14799,2014,702000,4,2.5,2650,6240,2.0,0,0,3,8,2013,0,98053,1,5.0
14800,2014,337000,2,1.0,1010,4000,1.0,0,0,3,7,1947,0,98136,67,10.0
14801,2014,920000,4,2.5,3550,10233,2.0,0,0,3,9,1996,0,98027,18,8.0
14802,2014,495500,3,1.75,2130,6360,1.0,0,0,3,7,1959,0,98125,55,10.0
14803,2014,245000,2,1.75,1840,7230,1.0,0,0,3,7,1938,0,98030,76,22.0
14804,2014,395000,2,1.0,1320,1824,1.5,0,0,4,6,1909,0,98144,105,10.0
14805,2015,335000,3,1.0,990,6315,1.0,0,0,3,7,1970,0,98034,45,6.0
14806,2014,187000,2,1.75,1020,10346,1.0,0,0,4,6,1983,0,98022,31,21.0
14807,2014,450000,4,2.0,1570,7320,1.0,0,0,4,7,1960,0,98007,54,3.0
14808,2014,280000,4,2.25,1930,7207,1.0,0,0,4,7,1988,0,98030,26,22.0
14809,2014,1380000,5,4.0,3760,22763,1.0,0,3,4,11,1969,0,98040,45,2.0
14810,2014,265000,2,1.0,1000,31505,1.0,0,0,3,6,1960,0,98019,54,17.0
14811,2015,795000,3,1.75,1930,9600,1.0,0,0,3,8,1958,0,98040,57,2.0
14812,2014,510000,3,1.5,2240,3800,2.0,0,0,3,8,1929,0,98115,85,10.0
14813,2014,699900,4,2.5,2190,11500,1.0,0,0,4,8,1972,0,98006,42,3.0
14814,2014,839000,4,2.75,2400,12469,1.0,0,2,4,8,1958,0,98008,56,3.0
14815,2014,396000,4,1.75,1970,12409,1.0,0,0,4,7,1968,0,98028,46,14.0
14816,2015,365000,3,2.25,2860,8458,2.0,0,0,3,7,1983,0,98058,32,19.0
14817,2014,440000,3,2.25,1900,7225,1.0,0,0,3,8,1970,0,98008,44,3.0
14818,2014,405000,4,2.5,2090,6667,2.0,0,0,3,8,1997,0,98058,17,19.0
14819,2014,295000,3,1.5,850,2500,1.0,0,0,3,7,1986,0,98106,28,10.0
14820,2014,275000,4,2.5,1840,1562,2.0,0,0,3,7,2004,0,98106,10,10.0
14821,2014,295000,2,1.0,820,288367,1.0,0,0,3,6,1930,1986,98042,84,22.0
14822,2014,1500000,5,3.5,4370,12240,2.0,0,0,3,11,1990,0,98004,24,3.0
14823,2014,795000,3,3.5,3190,10223,2.0,0,0,3,10,1994,0,98052,20,5.0
14824,2014,650000,5,3.5,3480,36615,2.0,0,0,4,8,1983,0,98075,31,4.0
14825,2014,260000,3,1.0,1690,13184,1.0,0,0,4,7,1959,0,98166,55,10.0
14826,2014,382000,2,2.5,1650,2710,2.0,0,2,3,8,2008,0,98065,6,11.0
14827,2015,790100,4,2.5,2590,9341,2.0,0,0,3,8,1985,0,98052,30,5.0
14828,2014,220000,4,2.5,2160,8005,2.0,0,0,3,7,1993,0,98001,21,23.0
14829,2014,799000,4,3.5,3500,8547,2.0,0,0,3,9,1994,0,98006,20,3.0
14830,2014,1480000,4,2.25,3920,7200,2.0,0,0,3,10,1928,0,98144,86,10.0
14831,2014,367300,4,2.75,2190,14937,2.0,0,0,3,8,1993,0,98001,21,23.0
14832,2015,805000,4,2.0,1890,4500,1.5,0,0,3,7,1907,1993,98103,108,10.0
14833,2014,730000,2,1.0,1860,3400,1.0,0,0,3,7,1920,0,98105,94,10.0
14834,2014,402000,3,2.0,1720,7704,1.0,0,0,4,7,1969,0,98011,45,12.0
14835,2014,750000,4,2.75,2600,4674,1.0,0,0,3,8,1976,0,98115,38,10.0
14836,2014,458000,3,1.5,1570,12196,1.0,0,0,4,7,1972,0,98045,42,16.0
14837,2014,898000,3,2.5,3530,9753,2.0,0,0,3,10,1997,0,98006,17,3.0
14838,2015,308000,4,2.5,1960,5642,2.0,0,0,3,7,1998,0,98092,17,23.0
14839,2015,385000,3,2.5,2230,8296,2.0,0,0,3,7,2004,0,98058,11,19.0
14840,2014,1020000,4,3.0,2720,4800,1.5,0,0,5,8,1928,0,98105,86,10.0
14841,2014,1430000,5,3.0,2840,6240,2.0,0,0,5,9,1905,0,98112,109,10.0
14842,2014,240000,3,1.75,1260,7362,1.0,0,0,3,7,1984,0,98038,30,20.0
14843,2014,217000,3,1.5,1860,8505,1.0,0,0,4,7,1967,0,98023,47,24.0
14844,2014,972000,4,1.75,2010,6300,1.0,0,2,5,8,1937,0,98199,77,10.0
14845,2014,361280,2,1.0,820,6400,1.0,0,0,4,7,1944,0,98126,70,10.0
14846,2014,385000,3,1.75,1220,1450,1.0,0,0,3,6,1905,0,98119,109,10.0
14847,2014,475000,3,2.5,2220,60984,2.0,0,0,4,8,1987,0,98027,27,8.0
14848,2015,724950,4,2.5,2860,3638,1.5,0,2,5,7,1924,0,98107,91,10.0
14849,2014,935000,5,4.5,4230,9701,2.0,0,0,3,10,1999,0,98006,15,3.0
14850,2014,169950,3,1.0,840,8470,1.0,0,0,4,6,1961,0,98023,53,24.0
14851,2014,585000,3,2.5,2290,5089,2.0,0,0,3,9,2001,0,98006,13,3.0
14852,2015,480000,5,3.5,3480,12821,2.0,0,2,3,10,2004,0,98092,11,23.0
14853,2014,635000,4,2.5,4260,36360,1.5,0,0,4,8,1935,0,98155,79,10.0
14854,2015,368750,3,2.5,2230,5717,2.0,0,0,3,7,2004,0,98058,11,19.0
14855,2014,432500,6,2.0,3080,5500,2.0,0,0,1,7,1900,0,98122,114,10.0
14856,2014,589000,3,2.5,2250,4337,2.0,0,0,3,8,2004,0,98075,10,4.0
14857,2015,840000,4,3.25,3160,6327,2.0,0,0,3,9,2004,0,98027,11,8.0
14858,2015,316500,3,2.5,1770,3873,2.0,0,0,3,7,2005,0,98058,10,19.0
14859,2015,536000,4,2.5,2880,8833,2.0,0,0,3,7,2006,0,98065,9,11.0
14860,2015,563750,4,2.75,2690,25000,1.0,0,0,3,8,1978,0,98029,37,8.0
14861,2014,152500,4,1.0,1730,7350,1.5,0,0,4,6,1970,0,98003,44,24.0
14862,2015,1640000,5,4.0,4780,118047,2.0,0,0,3,11,1994,0,98077,21,7.0
14863,2014,269950,4,2.5,2540,8400,2.0,0,0,5,7,1977,0,98032,37,22.0
14864,2014,731688,4,3.0,2630,5772,2.0,0,0,3,9,2006,0,98052,8,5.0
14865,2014,240000,3,1.5,1890,9000,1.0,0,0,3,7,1959,0,98188,55,10.0
14866,2014,555950,2,1.0,1220,5040,1.0,0,0,3,7,1961,0,98117,53,10.0
14867,2015,289000,2,1.0,710,6300,1.0,0,0,3,6,1942,0,98126,73,10.0
14868,2014,525000,3,2.5,2970,11985,1.0,0,0,3,9,1995,0,98074,19,4.0
14869,2014,397000,2,1.0,1000,7664,1.0,0,2,3,7,1939,0,98115,75,10.0
14870,2015,233000,3,1.0,1980,8505,1.0,0,0,3,7,1965,0,98106,50,10.0
14871,2014,625000,4,2.25,1920,8259,2.0,0,0,4,8,1979,0,98027,35,8.0
14872,2014,535000,3,2.0,2740,23505,2.0,0,4,3,10,1988,0,98001,26,23.0
14873,2015,270000,3,2.25,1740,7345,1.0,0,0,3,7,1973,0,98032,42,22.0
14874,2014,360000,3,1.75,1300,7770,1.0,0,0,3,7,1967,0,98034,47,6.0
14875,2014,1110000,4,1.5,2740,4000,2.0,0,0,5,9,1905,0,98109,109,10.0
