,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,SoldAge,RenovatedAge,city_rank
19181,500000.0,3,2.25,2990,216057,2.0,0,0,3,9,2990,0,20,2014,17.0
19182,279000.0,4,2.75,2180,8475,1.0,0,0,4,7,1330,850,28,2015,22.0
19183,350000.0,3,2.0,1440,5469,1.0,0,0,3,8,1440,0,27,2015,8.0
19184,660000.0,4,2.25,3180,13653,2.0,0,0,3,9,3180,0,37,2015,4.0
19185,324950.0,2,1.5,1643,14616,1.0,0,1,4,7,1643,0,61,2015,10.0
19186,500000.0,4,2.0,1530,7816,1.0,0,0,3,7,1530,0,60,2015,10.0
19187,187300.0,2,1.0,1310,7697,1.0,0,0,3,6,850,460,64,2014,10.0
19188,345600.0,5,3.5,2800,5120,2.5,0,0,3,9,2800,0,111,9,10.0
19189,400000.0,3,1.5,1510,7642,1.0,0,0,3,7,1510,0,55,2014,3.0
19190,935000.0,5,3.0,2700,5001,2.0,0,0,3,10,2700,0,6,2015,10.0
19191,374000.0,4,1.75,2220,15600,1.0,0,0,5,7,1140,1080,51,2014,19.0
19192,328000.0,3,1.75,1440,45302,2.0,0,0,3,7,1440,0,37,2014,17.0
19193,257500.0,3,2.0,1300,9334,1.0,0,0,5,7,1300,0,33,2014,10.0
19194,1000000.0,4,2.5,2230,3600,2.0,0,0,5,8,1630,600,108,2014,10.0
19195,216500.0,2,1.75,1390,4482,1.0,0,0,4,8,1390,0,34,2014,10.0
19196,1190000.0,3,2.25,2760,40946,2.0,0,0,5,10,2760,0,36,2014,3.0
19197,360000.0,4,2.5,3200,7282,2.0,0,0,3,9,3200,0,7,2014,10.0
19198,699999.0,3,0.75,1240,4000,1.0,0,0,4,7,1240,0,47,2015,10.0
19199,535000.0,3,2.5,1960,47044,2.0,0,0,4,8,1960,0,36,2014,7.0
19200,464950.0,3,2.0,2190,19800,1.0,0,0,3,7,2190,0,21,2015,10.0
19201,925000.0,4,2.5,3540,18168,2.0,0,0,3,10,3540,0,18,2014,3.0
19202,930000.0,3,3.25,2640,4080,2.0,0,0,3,9,1840,800,102,14,10.0
19203,727500.0,3,2.0,2660,5000,1.5,0,3,3,8,1940,720,104,2014,10.0
19204,325000.0,4,1.75,1670,9500,1.0,0,0,3,7,1670,0,39,2015,10.0
19205,695000.0,3,3.25,3080,12100,2.0,0,0,3,8,2080,1000,30,2014,10.0
19206,585000.0,4,2.75,2890,6825,1.0,0,0,3,8,1560,1330,41,2014,6.0
19207,319000.0,3,2.25,1800,9597,1.0,0,2,3,7,1200,600,51,2014,10.0
19208,265000.0,6,2.5,2000,7650,1.5,0,0,4,7,1790,210,55,2015,22.0
19209,359000.0,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,61,2014,10.0
19210,390000.0,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,62,2015,10.0
19211,374500.0,3,1.0,960,9531,1.0,0,0,5,7,960,0,46,2015,7.0
19212,661000.0,2,1.5,1750,46173,2.0,0,0,4,8,1750,0,50,2014,7.0
19213,900000.0,3,2.5,2320,5000,2.0,0,0,3,8,1620,700,107,21,10.0
19214,600000.0,5,2.5,2380,8204,1.0,0,0,3,8,1540,840,58,2015,10.0
19215,2000000.0,5,4.25,6490,10862,2.0,0,3,4,11,3940,2550,23,2014,2.0
19216,512500.0,4,1.75,1620,4240,1.5,0,0,5,7,1620,0,99,2015,10.0
19217,229500.0,3,1.75,1770,33224,1.0,0,0,4,8,1770,0,46,2014,23.0
19218,589000.0,3,2.5,2320,5663,2.0,0,0,3,8,2320,0,11,2014,8.0
19219,539950.0,3,2.5,1330,2183,3.0,0,0,3,8,1330,0,1,2015,10.0
19220,640000.0,4,2.5,3420,21344,2.0,0,0,3,9,3420,0,12,2014,10.0
19221,218250.0,3,1.0,1270,7344,1.0,0,0,3,7,970,300,48,2015,24.0
19222,675000.0,4,3.5,2550,3600,2.0,0,2,3,8,1880,670,18,2015,10.0
19223,338000.0,5,2.0,1860,9000,2.0,0,0,3,7,1860,0,34,2014,16.0
19224,231750.0,3,1.0,1020,7615,1.0,0,0,3,7,1020,0,34,2015,19.0
19225,199900.0,1,1.0,720,7140,1.0,0,0,3,6,720,0,84,2014,10.0
19226,1060000.0,4,3.5,4460,16271,2.0,0,2,3,11,4460,0,13,2014,4.0
19227,263000.0,4,2.75,1830,7315,1.0,0,0,5,7,1250,580,35,2014,24.0
19228,279950.0,3,1.5,1520,7200,1.0,0,0,4,7,1160,360,24,2014,10.0
19229,395000.0,3,1.5,1080,2940,1.5,0,0,4,7,1080,0,94,2014,10.0
19230,252500.0,3,2.0,1900,8002,1.0,0,0,3,7,1900,0,23,2014,24.0
19231,1150000.0,4,3.75,5300,37034,2.0,0,0,3,11,5300,0,26,2015,7.0
19232,205000.0,3,1.0,1370,10708,1.0,0,0,3,7,1370,0,45,2014,23.0
19233,654000.0,5,2.5,2960,8968,1.0,0,0,4,8,1640,1320,49,2014,3.0
19234,200000.0,3,1.0,960,213008,1.0,0,0,2,6,960,0,82,2015,9.0
19235,700000.0,3,2.5,2190,7982,2.0,0,0,3,8,2190,0,10,2014,6.0
19236,2720000.0,4,3.25,3990,18115,2.0,0,0,4,11,3990,0,25,2014,1.0
19237,306000.0,2,1.75,1200,2622,1.0,0,0,5,7,800,400,58,2014,10.0
19238,270000.0,3,2.5,1780,5015,2.0,0,0,3,7,1780,0,5,2015,22.0
19239,340000.0,3,2.25,2630,9916,2.0,0,0,4,9,2630,0,26,2014,23.0
19240,450000.0,4,2.5,2300,19250,1.0,0,0,4,7,2300,0,59,2014,16.0
19241,580000.0,4,2.75,3210,6825,1.0,0,0,5,7,1810,1400,39,2014,6.0
19242,435000.0,4,1.75,2290,4400,1.0,0,3,3,7,1290,1000,55,2014,10.0
19243,690000.0,4,2.5,2780,4688,2.0,0,0,3,9,2780,0,11,2014,19.0
19244,720000.0,4,2.5,2650,11520,2.0,0,0,3,8,2110,540,26,2014,6.0
19245,403000.0,3,2.25,1840,13020,1.0,0,0,3,8,1390,450,35,2015,5.0
19246,440000.0,3,2.75,1560,7392,1.0,0,0,5,7,1030,530,42,2014,12.0
19247,178500.0,3,1.0,1200,8470,1.0,0,0,5,7,1200,0,53,2014,22.0
19248,270000.0,4,2.5,1900,8282,1.0,0,0,3,7,1900,0,46,17,21.0
19249,129888.0,2,1.0,710,9900,1.0,0,0,3,6,710,0,71,2014,10.0
19250,260000.0,3,1.75,1360,15210,1.0,0,0,3,7,1360,0,28,2015,20.0
19251,339950.0,5,2.5,2990,7292,2.0,0,0,4,8,2990,0,24,2014,22.0
19252,250000.0,3,1.0,1640,26127,2.0,0,0,3,6,1640,0,39,2014,17.0
19253,680000.0,3,3.5,3650,103672,1.0,0,0,3,10,2050,1600,4,2015,22.0
19254,660000.0,10,3.0,2920,3745,2.0,0,0,4,7,1860,1060,101,2014,10.0
19255,1230000.0,3,3.5,3680,11491,2.0,0,2,3,11,3680,0,15,2014,3.0
19256,550000.0,3,2.0,1830,9152,1.0,0,0,5,8,1830,0,55,2014,3.0
19257,675000.0,5,2.75,2570,12906,2.0,0,0,3,8,2570,0,28,2015,4.0
19258,981000.0,3,3.25,2730,9588,2.0,0,1,3,10,1900,830,31,2015,5.0
19259,168000.0,3,1.0,1150,8000,1.5,0,0,4,6,1150,0,102,58,23.0
19260,1000000.0,4,3.0,4260,18687,2.0,0,0,3,11,4260,0,18,2014,4.0
19261,320000.0,3,1.0,1260,9600,1.0,0,0,3,7,1260,0,45,20,16.0
19262,959000.0,6,3.25,4440,17424,1.0,0,1,4,9,2220,2220,56,2015,2.0
19263,372000.0,4,1.0,2300,7680,1.0,0,0,3,7,1270,1030,56,2015,10.0
19264,391500.0,3,2.5,1920,9625,2.0,0,0,3,8,1920,0,21,2014,16.0
19265,390000.0,2,1.0,1080,4725,1.5,0,0,3,7,1080,0,71,2015,10.0
19266,302000.0,2,1.0,890,5000,1.0,0,0,4,6,890,0,67,2014,10.0
19267,495000.0,3,3.5,1650,1577,2.0,0,0,3,7,1100,550,2,2014,10.0
19268,504500.0,3,2.5,1820,1545,3.0,0,2,3,8,1640,180,16,2014,10.0
19269,555000.0,4,1.75,2320,4800,1.5,0,0,3,7,2170,150,97,2015,10.0
19270,1550000.0,4,3.5,3260,5000,2.0,0,0,5,9,2630,630,78,2015,10.0
19271,550000.0,3,1.5,1730,5750,1.0,0,0,3,7,1250,480,67,2014,10.0
19272,1800000.0,4,2.5,3320,8325,2.5,0,0,5,10,3320,0,109,2014,10.0
19273,655000.0,1,1.0,1660,5422,1.0,0,0,4,7,830,830,107,2015,10.0
19274,685000.0,3,2.5,3290,90796,2.0,0,0,4,10,3290,0,23,2015,22.0
19275,721000.0,4,2.0,2280,8339,1.0,0,0,4,7,1220,1060,61,2015,10.0
19276,1520000.0,4,4.25,3650,5328,1.5,0,0,3,9,2330,1320,107,0,10.0
19277,365000.0,4,2.5,1620,219542,2.0,0,0,3,7,1620,0,35,2015,20.0
19278,458000.0,3,2.0,2020,8555,1.0,0,0,4,7,1220,800,57,2014,10.0
19279,280000.0,2,1.0,1150,12861,1.0,0,0,3,6,1150,0,56,2015,19.0
19280,628000.0,4,1.75,1940,3060,1.0,0,0,4,7,1000,940,104,2015,10.0
19281,781500.0,4,2.5,3440,6332,2.0,0,0,3,10,3440,0,14,2015,19.0
19282,295000.0,3,1.75,2000,7560,1.0,0,0,4,7,1300,700,46,2014,19.0
19283,435000.0,2,1.0,750,2786,1.0,0,0,5,7,750,0,68,2015,10.0
19284,300000.0,3,1.75,1420,7200,1.0,0,0,3,7,1000,420,36,2015,10.0
19285,208500.0,2,1.0,880,4814,1.0,0,0,4,5,880,0,109,2015,18.0
19286,930000.0,2,2.5,2680,11214,1.0,0,0,3,9,2680,0,8,2014,5.0
19287,316000.0,2,2.0,860,3000,1.0,0,0,3,6,860,0,109,2015,10.0
19288,249900.0,3,2.0,1310,6738,1.0,0,0,4,7,1310,0,24,2014,22.0
19289,675000.0,3,2.25,1780,4252,2.0,0,0,4,8,1540,240,25,2014,10.0
19290,447000.0,3,2.25,1440,4667,2.0,0,0,3,7,1440,0,29,2014,8.0
19291,675000.0,3,2.0,1510,3817,1.5,0,0,3,8,1510,0,110,21,10.0
19292,546000.0,4,2.5,2100,1397,3.0,0,0,3,8,1580,520,7,2015,10.0
19293,310000.0,3,2.0,1310,1361,3.0,0,0,3,7,1310,0,11,2014,10.0
19294,190000.0,3,1.0,1280,5100,1.0,0,0,3,7,880,400,54,2015,10.0
19295,650000.0,3,1.5,1320,8114,1.0,0,0,3,8,1320,0,63,2014,3.0
19296,585000.0,3,2.5,1740,2350,2.0,0,0,3,8,1130,610,19,2014,10.0
19297,1430000.0,4,2.5,2910,7364,2.0,0,0,3,10,2910,0,11,2014,6.0
19298,565000.0,4,2.5,2500,12090,1.0,0,0,3,9,2500,0,32,2015,4.0
19299,174900.0,3,1.0,1100,6000,1.5,0,0,2,6,1100,0,88,2014,10.0
19300,360000.0,3,2.25,1381,1180,3.0,0,0,3,8,1381,0,7,2014,10.0
19301,234000.0,3,1.0,960,9624,1.0,0,0,3,7,960,0,62,2015,10.0
19302,575000.0,8,3.0,3840,15990,1.0,0,0,3,7,2530,1310,53,2014,6.0
19303,315000.0,3,2.5,2200,5954,2.0,0,0,3,7,2200,0,11,2015,22.0
19304,225000.0,3,1.0,1250,7820,1.0,0,0,3,7,1250,0,48,2015,23.0
19305,370000.0,3,1.5,2380,14500,1.0,0,0,4,7,1850,530,53,2014,14.0
19306,606000.0,3,1.0,1500,3920,1.0,0,0,3,7,1000,500,67,2014,10.0
19307,272500.0,3,2.0,1410,7622,1.0,0,0,4,7,1410,0,31,2014,19.0
19308,475000.0,3,1.75,1680,3420,1.0,0,0,3,7,960,720,23,2015,10.0
19309,270000.0,3,1.0,1500,13500,1.0,0,0,4,7,1500,0,46,2014,19.0
19310,624000.0,4,1.75,2710,9216,1.0,0,0,3,8,1440,1270,53,2014,10.0
19311,355000.0,3,1.75,1730,7416,1.5,0,0,3,7,1730,0,60,2014,10.0
19312,345000.0,3,1.0,960,3844,1.0,0,0,3,7,960,0,42,2014,10.0
19313,342000.0,4,2.5,2380,7792,2.0,0,0,3,8,2380,0,21,2014,23.0
19314,316000.0,3,1.75,1120,98445,1.5,0,2,4,7,1120,0,97,2014,21.0
19315,539950.0,4,2.5,2960,37430,2.0,0,0,3,9,2960,0,24,2014,20.0
19316,221347.0,3,2.0,1580,6655,1.0,0,0,3,6,790,790,71,2015,10.0
19317,330000.0,3,2.5,1870,4657,2.0,0,0,3,8,1870,0,14,2014,19.0
19318,279000.0,4,2.5,1810,13000,1.0,0,0,4,8,1470,340,37,2014,21.0
19319,850000.0,4,3.0,2550,3784,1.5,0,0,4,8,1750,800,114,2014,10.0
19320,746000.0,3,1.75,1910,12321,1.0,0,0,4,7,1100,810,63,2015,3.0
19321,478000.0,2,2.0,1200,1867,1.0,0,0,3,7,600,600,90,16,10.0
19322,820000.0,4,2.75,2420,4635,1.5,0,0,5,7,2420,0,110,2015,10.0
19323,2160000.0,3,3.5,3080,6495,2.0,0,3,3,11,2530,550,18,8,10.0
19324,820000.0,3,3.0,3850,38830,2.0,0,1,3,10,3850,0,14,2014,3.0
19325,887000.0,3,2.0,3000,22040,2.0,0,2,4,8,2470,530,73,2015,10.0
19326,159000.0,3,1.0,1360,20000,1.0,0,0,4,7,1360,0,61,2014,23.0
19327,824000.0,7,4.25,3670,4000,2.0,0,1,3,8,2800,870,50,2014,10.0
19328,812000.0,4,2.5,2270,5000,2.0,0,0,3,9,2270,0,0,2014,10.0
19329,242000.0,4,2.5,1750,11400,2.0,0,0,4,7,1750,0,39,2014,24.0
19330,625000.0,4,2.5,3550,8048,2.0,0,0,3,9,3550,0,7,2014,11.0
19331,399888.0,4,1.0,2370,30200,1.5,0,0,4,7,1570,800,66,2014,10.0
19332,289000.0,3,2.25,1670,6600,2.0,0,0,4,7,1670,0,24,2014,22.0
19333,400000.0,3,2.0,1860,12944,1.0,0,0,3,9,1860,0,12,2014,19.0
19334,1550000.0,3,2.5,4460,26027,2.0,0,0,3,12,4460,0,22,2014,6.0
19335,345000.0,2,1.0,1080,4000,1.0,0,0,3,7,1080,0,74,2014,10.0
19336,874950.0,2,1.0,1080,4000,1.0,0,0,3,7,1080,0,75,2015,10.0
19337,875000.0,3,2.75,2280,4280,1.0,0,0,5,7,1280,1000,97,2014,10.0
19338,628990.0,4,2.5,2540,32647,2.0,0,0,3,9,2540,0,19,2015,5.0
19339,535000.0,2,3.5,2560,5000,1.0,0,0,4,6,1280,1280,70,2014,10.0
19340,770126.0,4,2.75,2390,9300,1.0,0,0,3,8,1430,960,35,2014,3.0
19341,710000.0,4,2.5,2870,8995,1.0,0,0,5,8,1870,1000,46,2014,3.0
19342,465000.0,3,1.75,1510,4800,1.0,0,2,3,7,860,650,89,3,10.0
19343,359000.0,3,1.75,2200,11520,1.0,0,0,4,7,2200,0,62,2014,10.0
19344,151000.0,2,0.75,720,5040,1.0,0,0,3,4,720,0,66,2015,10.0
19345,820000.0,3,2.5,2970,9600,2.0,0,0,3,9,2970,0,20,2014,3.0
19346,160000.0,3,1.5,960,6497,1.0,0,0,4,7,960,0,45,2015,24.0
19347,535000.0,4,1.75,1420,5000,1.5,0,0,4,7,1420,0,69,2014,10.0
19348,365000.0,3,2.25,1800,9010,1.0,0,0,3,7,1300,500,40,2015,10.0
19349,708000.0,4,2.5,3090,5600,2.0,0,0,3,9,3090,0,10,2015,4.0
19350,215000.0,3,1.0,1200,7280,1.0,0,0,4,7,1200,0,47,2014,22.0
19351,1950000.0,4,3.5,4065,18713,2.0,0,0,4,10,4065,0,27,2014,1.0
19352,390000.0,4,2.5,2570,22215,2.0,0,0,5,7,2570,0,56,2014,19.0
19353,570000.0,3,2.0,1530,5401,1.0,0,0,4,7,1530,0,77,2014,10.0
19354,383000.0,3,1.75,1500,13430,1.0,0,0,3,7,1500,0,37,2014,7.0
19355,370000.0,4,3.0,2490,5706,2.0,0,0,3,9,2490,0,10,2015,22.0
19356,454000.0,4,2.5,3040,12522,2.0,0,0,3,7,3040,0,15,2015,17.0
19357,1400000.0,5,3.25,4140,32700,1.0,0,4,3,10,2190,1950,42,2015,10.0
19358,371000.0,4,1.75,1690,10854,1.0,0,0,3,7,1690,0,37,2014,19.0
19359,530000.0,3,1.75,1430,10350,1.0,0,0,3,7,1430,0,56,2015,3.0
19360,608000.0,4,2.75,2490,9714,1.0,0,0,4,8,1400,1090,31,2014,12.0
19361,450000.0,3,1.75,1350,7200,1.0,0,0,5,7,1350,0,60,2014,10.0
19362,780000.0,4,2.5,3140,14421,2.0,0,0,3,10,3140,0,20,2014,4.0
19363,290000.0,4,2.5,2340,52272,2.0,0,0,2,8,2340,0,36,2014,22.0
19364,225000.0,3,1.75,1610,14182,1.0,0,0,4,7,1100,510,36,2014,23.0
19365,805000.0,4,2.5,3320,38032,2.0,0,0,4,10,3320,0,23,2014,7.0
19366,660000.0,3,2.5,2390,15669,2.0,0,0,3,9,2390,0,24,2015,12.0
19367,299000.0,3,1.75,1180,13927,1.0,0,0,5,7,1180,0,52,2014,19.0
19368,530000.0,2,2.25,1260,1312,3.0,0,0,3,8,1260,0,7,2014,10.0
19369,680000.0,3,2.5,1800,4400,1.0,0,0,5,7,1350,450,44,2014,10.0
19370,199900.0,4,1.75,1790,12000,1.0,0,0,5,6,1790,0,71,2015,23.0
19371,224000.0,3,1.75,1760,6300,1.0,0,0,3,7,1060,700,52,2015,10.0
19372,244000.0,3,1.75,1540,8885,1.0,0,0,4,7,1440,100,34,2014,22.0
19373,485000.0,4,1.75,1260,3880,1.0,0,0,5,7,860,400,97,2015,10.0
19374,330000.0,4,2.5,2240,7589,2.0,0,0,3,8,2240,0,21,2015,22.0
19375,509000.0,4,2.0,1630,1724,1.5,0,0,3,6,1030,600,99,44,10.0
19376,440000.0,4,2.5,2350,7203,2.0,0,0,3,8,2350,0,25,2014,19.0
19377,244000.0,3,2.0,1350,8587,1.0,0,0,3,7,1350,0,16,2014,21.0
19378,399700.0,4,1.75,1320,4800,1.0,0,0,4,7,870,450,84,2014,10.0
19379,519000.0,4,2.5,1950,2617,1.5,0,0,4,7,1250,700,104,2014,10.0
19380,211000.0,4,1.0,2100,9200,1.0,0,0,3,7,1050,1050,55,2014,10.0
19381,950000.0,3,2.5,3480,7800,1.0,0,0,4,7,1750,1730,73,16,10.0
19382,410000.0,3,2.5,1830,2839,2.0,0,0,3,8,1830,0,15,2014,4.0
19383,750000.0,4,2.0,2640,5000,2.0,0,0,3,7,2040,600,66,2015,10.0
19384,133400.0,3,1.0,900,2550,1.0,0,0,4,6,900,0,36,2014,24.0
19385,240000.0,3,2.0,1553,6550,1.0,0,0,3,7,1553,0,115,14,21.0
19386,539000.0,3,2.5,1710,2300,2.0,0,0,3,8,1570,140,9,2014,5.0
19387,688000.0,4,3.0,3400,292723,2.0,0,0,3,10,3400,0,16,2014,16.0
19388,465000.0,3,1.5,1270,5112,1.0,0,0,3,7,1270,0,64,2014,10.0
19389,936000.0,3,1.75,2960,12420,1.0,0,2,4,8,1480,1480,62,2014,10.0
19390,620000.0,4,2.5,3040,9606,2.0,0,0,3,7,3040,0,11,2014,5.0
19391,429950.0,3,1.75,1430,9750,1.0,0,0,5,7,1430,0,52,2014,10.0
19392,296475.0,3,2.5,1520,4170,2.0,0,0,3,7,1520,0,10,2014,20.0
19393,330000.0,4,2.0,1820,9450,1.0,0,0,3,7,1100,720,53,2015,10.0
19394,445000.0,3,2.25,1800,11200,1.0,0,0,3,8,1270,530,35,2014,5.0
19395,846000.0,4,3.25,2720,4000,2.0,0,1,3,10,2070,650,0,2014,10.0
19396,725000.0,4,1.75,1980,5850,1.0,0,1,4,8,1380,600,55,2015,10.0
19397,369000.0,4,2.5,2550,7349,2.0,0,0,3,9,2550,0,26,2015,24.0
19398,625000.0,3,1.75,2210,16200,1.0,0,0,3,8,1390,820,56,2014,3.0
19399,535000.0,3,2.0,2120,4080,2.0,0,0,3,7,2120,0,11,2014,5.0
19400,229950.0,4,1.5,1570,6717,1.0,0,0,5,6,1570,0,103,2014,23.0
19401,229999.0,3,1.75,1310,6960,1.0,0,0,4,7,1310,0,41,2015,23.0
19402,850000.0,5,3.5,3150,4120,2.0,0,0,3,8,2460,690,103,7,10.0
19403,589900.0,4,4.5,3870,35889,2.0,0,0,3,10,2530,1340,13,2014,8.0
19404,513000.0,2,1.0,1840,4322,1.0,0,0,4,7,1160,680,100,2014,10.0
19405,401000.0,3,1.0,1120,8321,1.0,0,0,4,6,1120,0,73,27,8.0
19406,260000.0,3,2.5,1440,2500,2.0,0,0,3,7,1440,0,8,2014,10.0
19407,525000.0,4,2.75,2300,26650,1.0,0,0,4,8,2300,0,65,2015,10.0
19408,470000.0,3,3.5,2070,11658,1.0,0,0,4,8,1370,700,38,2015,19.0
19409,205000.0,4,1.5,1420,8063,1.0,0,0,3,7,940,480,53,2015,10.0
19410,620000.0,3,2.25,2010,7495,1.0,0,0,4,8,1570,440,36,2015,8.0
19411,229000.0,3,1.5,1200,5000,1.0,0,0,3,6,1200,0,35,2014,10.0
19412,445000.0,2,2.0,1150,6634,1.0,0,0,3,7,860,290,74,2014,10.0
19413,215000.0,2,1.0,1240,7200,1.0,0,0,3,7,1240,0,47,2014,10.0
19414,504975.0,2,2.5,1900,4871,2.0,0,0,3,8,1900,0,9,2014,5.0
19415,495000.0,4,2.25,2350,10072,2.0,0,0,3,8,2350,0,34,2014,12.0
19416,205000.0,3,1.0,1120,8342,1.0,0,0,4,7,1120,0,39,2015,22.0
19417,152275.0,1,1.0,1020,6871,1.0,0,0,3,6,1020,0,77,68,10.0
19418,586000.0,4,2.25,1930,8338,1.0,0,0,3,8,1930,0,47,2015,10.0
19419,779950.0,2,2.5,2680,7625,1.0,0,0,3,9,2680,0,12,2014,5.0
19420,557000.0,4,1.75,2660,11315,2.0,0,0,4,8,2660,0,31,2014,4.0
19421,610000.0,4,2.25,2200,7200,1.0,0,2,4,8,1220,980,56,2014,10.0
19422,405000.0,3,1.5,1010,7683,1.5,0,0,5,7,1010,0,61,2014,10.0
19423,320000.0,4,2.25,2310,7490,2.0,0,0,3,8,2310,0,34,2014,19.0
19424,356000.0,3,1.0,920,3863,1.0,0,0,3,6,920,0,44,2014,10.0
19425,794500.0,5,3.0,3030,4120,1.5,0,0,4,7,1930,1100,102,2015,10.0
19426,349000.0,3,1.75,1590,9620,1.0,0,0,3,7,1590,0,26,2014,19.0
19427,549000.0,4,2.25,2740,88426,2.0,0,0,3,7,2740,0,23,2014,8.0
19428,193000.0,3,1.0,960,10761,1.0,0,0,4,6,960,0,52,2014,23.0
19429,700000.0,3,1.5,2240,7227,2.0,0,1,3,9,1440,800,37,2014,3.0
19430,523000.0,3,2.5,2400,6182,2.0,0,0,3,8,2400,0,17,2015,11.0
19431,565000.0,5,3.25,2860,20790,1.0,0,0,4,7,1800,1060,49,2014,10.0
19432,500000.0,4,2.5,2960,5027,2.0,0,0,3,7,2960,0,15,2015,11.0
19433,1450000.0,4,3.25,3770,4103,2.0,0,0,5,9,2710,1060,89,2014,10.0
19434,710000.0,6,3.5,3830,68825,2.0,0,0,3,9,3830,0,20,2015,8.0
19435,333000.0,4,2.0,2750,9001,1.0,0,0,3,8,2750,0,6,2014,19.0
19436,580000.0,3,1.75,2100,6874,1.0,0,0,3,7,1300,800,71,2014,10.0
19437,289950.0,4,1.75,1500,8400,1.0,0,0,3,7,1200,300,58,2014,10.0
19438,375000.0,2,1.0,710,4618,1.0,0,1,3,5,710,0,90,2015,10.0
19439,505000.0,2,3.0,2770,10800,1.5,0,0,5,8,1910,860,30,2014,4.0
19440,324950.0,3,1.75,2050,6720,1.0,0,2,3,7,1050,1000,75,2014,10.0
19441,490000.0,4,2.25,1960,10275,2.0,0,0,3,7,1960,0,49,2014,5.0
19442,630000.0,4,2.0,1770,6000,2.0,0,0,5,7,1770,0,103,33,10.0
19443,595000.0,3,2.75,3290,22649,2.0,0,0,4,8,3290,0,21,2014,19.0
19444,872500.0,4,2.0,1990,6000,1.0,0,0,3,9,1260,730,59,0,10.0
19445,490000.0,2,1.0,1760,5250,1.0,0,2,4,7,1000,760,64,2015,10.0
19446,1900000.0,4,3.25,5080,27755,2.0,0,0,3,11,5080,0,13,2014,3.0
19447,310000.0,2,1.0,1020,8102,1.0,0,0,3,7,1020,0,59,2015,19.0
19448,450000.0,3,1.0,1350,92721,1.0,0,0,2,6,1200,150,69,2015,19.0
19449,539000.0,3,1.5,1740,12000,2.0,0,0,3,9,1740,0,40,2014,4.0
19450,888550.0,3,2.5,3540,38322,2.0,0,0,3,10,3540,0,25,2014,5.0
19451,269950.0,3,2.5,1520,8720,1.0,0,0,3,7,1080,440,33,2014,19.0
19452,142000.0,0,0.0,290,20875,1.0,0,0,1,1,290,0,51,2014,9.0
19453,300000.0,3,1.75,1310,9761,1.0,0,0,3,7,1310,0,47,2014,6.0
19454,780000.0,2,3.25,3000,24004,1.0,0,0,3,10,2410,590,62,2014,3.0
19455,545000.0,3,2.5,2660,20369,2.0,0,0,3,8,2660,0,22,2014,8.0
19456,278000.0,3,2.25,2120,9804,2.0,0,0,3,7,2120,0,21,2015,22.0
19457,342000.0,3,2.25,1200,2845,2.0,0,0,3,7,1200,0,28,2014,6.0
19458,190000.0,4,1.75,1900,9861,1.0,0,0,4,7,1900,0,48,2015,20.0
19459,387000.0,2,1.5,1010,948,3.0,0,0,3,8,1010,0,15,2014,10.0
19460,279950.0,3,2.25,1850,7480,2.0,0,0,3,7,1850,0,37,2015,19.0
19461,550000.0,6,4.5,4520,40164,2.0,0,0,3,9,3580,940,62,7,22.0
19462,439000.0,3,2.0,2010,251341,2.0,0,0,3,8,1510,500,11,2014,17.0
19463,774888.0,3,2.25,2420,23507,1.0,0,0,4,8,2420,0,45,2014,8.0
19464,480000.0,5,2.5,2732,9500,1.0,0,2,4,8,1870,862,39,2014,24.0
19465,835000.0,4,2.0,1910,6960,1.5,0,0,5,8,1910,0,73,2014,10.0
19466,1500000.0,5,3.5,3520,5400,2.0,0,0,3,9,2400,1120,7,2015,10.0
19467,771000.0,4,2.0,2220,3760,1.5,0,0,4,7,1370,850,86,2015,10.0
19468,1230000.0,4,2.25,2020,5800,1.0,0,3,4,9,1760,260,73,2014,10.0
19469,600000.0,4,2.5,2090,7290,1.0,0,0,5,8,1420,670,48,2014,3.0
19470,305000.0,3,1.0,1580,7424,1.0,0,0,3,7,1010,570,52,2014,19.0
19471,1390000.0,5,1.75,2650,11340,1.0,0,0,3,8,2650,0,60,2015,3.0
19472,216500.0,3,1.0,1020,11652,1.0,0,0,4,6,1020,0,43,2014,10.0
19473,370000.0,3,2.5,1070,1219,2.0,0,0,3,7,720,350,11,2015,10.0
19474,492650.0,4,1.75,2120,9786,1.0,0,0,3,8,1640,480,47,2014,10.0
19475,431200.0,5,1.75,1360,10609,1.0,0,0,3,7,1060,300,48,2014,6.0
19476,277500.0,4,2.0,1700,12048,2.0,0,0,3,7,1700,0,25,2015,22.0
19477,278000.0,5,1.5,1820,8712,1.0,0,0,5,7,1090,730,55,2015,22.0
19478,351000.0,4,1.0,1430,8400,1.0,0,0,3,6,730,700,45,2014,7.0
19479,850000.0,4,3.5,4140,7089,2.0,0,0,3,10,3160,980,11,2014,6.0
19480,885000.0,2,2.0,1313,3600,1.0,0,0,3,8,1313,0,110,2,10.0
19481,399950.0,3,2.0,1590,87120,1.0,0,3,3,8,1590,0,16,2014,21.0
19482,185000.0,3,1.75,1080,9262,1.0,0,0,3,7,1080,0,46,2014,10.0
19483,440000.0,5,3.0,2730,6000,1.0,0,0,3,8,1470,1260,35,2014,10.0
